ID,Customer_ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
136,6450,6,48,Teacher,98356.22,2814.27,9,4,5,8,53,14,0.09,9,Standard,84.86,49.99,17 Years and 11 Months,No,1185.89,376.97,High_spent_Medium_value_payments,331.62,Standard
137,2663,8,38,Doctor,125905.46,10621.14,2,8,3,3,-2,16,22.18,3,Bad,3901.43,22.75,11 Years and 0 Months,Yes,1356.6,811.13,High_spent_Small_value_payments,858.44,Poor
138,6592,7,51,Scientist,86411.93,5570.08,5,4,15,0,10,4,-2.77,2,Bad,4738.4,36.6,14 Years and 9 Months,NM,261.79,429.8,Low_spent_Small_value_payments,367.61,Poor
139,8392,6,32,Mechanic,51084.11,4501.35,3,3,23,4,42,11,10.38,6,Standard,407.48,43.49,22 Years and 0 Months,No,786.76,357.17,Low_spent_Medium_value_payments,495.3,Poor
140,2306,3,31,Doctor,10241.1,14382.42,5,3,33,1,2,12,9.17,6,Good,4490.59,40.29,7 Years and 2 Months,NM,225.31,1114.08,Low_spent_Medium_value_payments,528.07,Poor
141,7776,8,36,Entrepreneur,105193.91,11831.71,7,0,2,5,38,2,28.61,6,Bad,2322.22,35.17,18 Years and 11 Months,Yes,1168.88,407.26,High_spent_Small_value_payments,779.98,Poor
142,6864,3,60,Architect,110411.39,11976.39,1,9,21,0,15,24,11.29,4,Bad,2577.99,35.39,13 Years and 8 Months,No,1231.14,402.88,High_spent_Small_value_payments,785.6,Poor
143,8526,4,32,Teacher,175248.32,9656.85,3,3,14,6,20,24,0.63,12,Standard,4200.54,32.16,26 Years and 11 Months,Yes,1177.75,1253.08,High_spent_Medium_value_payments,1000.98,Poor
144,9901,8,23,Entrepreneur,71451.32,12716.25,6,3,14,6,29,18,-1.91,9,Good,2948.29,30.27,15 Years and 0 Months,No,377.25,804.31,Low_spent_Medium_value_payments,656.59,Poor
145,6575,8,69,Writer,77002.65,11580.11,7,8,11,3,9,14,20.64,7,Bad,1757.13,37.81,6 Years and 1 Months,NM,506.36,405.32,Low_spent_Medium_value_payments,281.54,Poor
146,6530,6,26,Teacher,44305.93,9302.59,3,3,4,8,34,17,0.17,10,Standard,3662.96,42.45,10 Years and 2 Months,Yes,312.85,767.23,High_spent_Medium_value_payments,736.48,Poor
147,5413,3,54,Manager,21990.83,14447.97,4,6,30,2,24,20,27.83,1,Good,691.64,28.38,9 Years and 11 Months,NM,4.97,1158.84,High_spent_Large_value_payments,1194.7,Poor
148,4748,7,37,Mechanic,141376.76,3520.65,6,0,20,4,7,19,14.57,3,Good,3331.38,48.4,7 Years and 2 Months,NM,96.92,1197.51,High_spent_Medium_value_payments,1054.24,Poor
149,1663,1,51,Accountant,52445.78,14195.99,5,6,16,4,-5,6,9.06,0,Good,3873.12,30.94,1 Years and 6 Months,NM,1479.48,1796.12,High_spent_Medium_value_payments,172.92,Standard
150,2998,5,55,Developer,113513.83,6500.42,9,1,34,7,37,13,18.95,5,Bad,1673.85,33.02,11 Years and 11 Months,No,1369.83,1860.34,Low_spent_Large_value_payments,1422.5,Poor
151,8994,1,43,Manager,126921.42,8303.27,1,7,8,3,22,23,1.96,5,Good,4851.16,32.33,18 Years and 7 Months,NM,119.18,406.03,High_spent_Large_value_payments,458.74,Poor
152,2495,5,35,Developer,90110.24,2542.9,5,0,20,0,-5,19,8.38,2,Bad,3203.01,23.34,19 Years and 5 Months,NM,691.91,980.65,High_spent_Medium_value_payments,879.69,Poor
153,4304,7,45,Scientist,158979.86,8469.53,1,9,21,4,34,18,-3.83,0,Standard,478.39,23.48,10 Years and 11 Months,No,1461.86,891.21,Low_spent_Large_value_payments,48.1,Standard
154,4763,8,68,Lawyer,85445.12,9479.14,8,2,30,0,28,24,25.72,11,Good,4831.42,43.86,12 Years and 7 Months,Yes,81.72,1534.56,Low_spent_Medium_value_payments,1364.22,Poor
155,6232,8,26,Manager,58434.47,14967.36,7,7,5,2,7,23,9.88,4,Bad,3719.97,31.44,19 Years and 4 Months,NM,1003.13,385.31,Low_spent_Small_value_payments,1025.36,Poor
156,2853,6,49,Scientist,162322.64,14647.73,5,9,21,5,55,10,21.56,11,Good,3478.22,26.48,18 Years and 3 Months,No,159.74,452.19,High_spent_Large_value_payments,414.08,Standard
157,7585,4,23,Scientist,156465.93,,6,7,23,0,-2,6,27.09,13,Bad,1266.25,41.23,25 Years and 7 Months,Yes,521.94,316.41,Low_spent_Large_value_payments,1025.0,Standard
158,2291,3,31,Developer,37886.79,5747.11,4,4,19,2,7,10,17.85,0,Standard,2365.73,48.79,6 Years and 5 Months,No,70.61,1464.55,High_spent_Small_value_payments,438.82,Poor
159,4581,3,45,Accountant,14413.37,14875.98,9,4,10,6,30,7,8.15,2,Bad,4505.25,48.1,4 Years and 8 Months,No,897.58,454.95,High_spent_Large_value_payments,389.59,Poor
160,8554,3,41,Lawyer,25297.54,7267.79,3,7,27,1,55,23,16.68,7,Standard,1540.77,41.7,28 Years and 11 Months,No,1053.7,839.35,Low_spent_Large_value_payments,670.48,Poor
161,8280,6,30,Engineer,58713.06,12896.07,2,9,13,5,52,9,7.61,9,Good,2116.66,25.75,28 Years and 3 Months,Yes,62.17,519.41,Low_spent_Medium_value_payments,900.1,Standard
162,2636,5,60,Entrepreneur,175284.17,3871.74,7,4,9,6,9,23,14.86,8,Bad,1283.76,24.62,2 Years and 10 Months,Yes,756.22,1964.58,Low_spent_Medium_value_payments,314.02,Poor
163,4696,8,29,Doctor,104947.75,7982.83,2,8,17,1,6,10,10.13,2,Standard,1079.51,46.13,21 Years and 1 Months,NM,448.53,1296.0,Low_spent_Small_value_payments,1114.36,Standard
164,1698,7,68,Writer,73454.49,14517.37,6,0,31,4,55,0,0.25,8,Good,218.58,48.88,24 Years and 5 Months,NM,1063.86,571.25,Low_spent_Medium_value_payments,867.08,Standard
165,5737,3,36,Architect,161081.74,14247.85,8,4,24,0,36,19,22.3,6,Standard,3684.5,38.67,18 Years and 1 Months,NM,765.4,232.04,High_spent_Small_value_payments,11.19,Standard
166,1854,1,38,Architect,87033.18,10509.04,3,2,19,2,26,9,12.37,7,Good,453.8,47.04,8 Years and 9 Months,NM,25.2,877.42,Low_spent_Medium_value_payments,824.06,Standard
167,9164,3,44,Entrepreneur,63590.57,12128.96,3,2,30,0,-4,6,1.65,5,Standard,2656.62,44.45,18 Years and 5 Months,NM,398.23,362.3,Low_spent_Small_value_payments,631.37,Standard
168,6855,8,36,Entrepreneur,170007.32,3305.26,3,1,5,2,2,21,26.21,14,Bad,248.98,24.62,8 Years and 2 Months,Yes,731.2,334.42,High_spent_Large_value_payments,1004.04,Standard
169,8392,6,41,Developer,154418.0,11047.55,1,2,8,3,48,2,24.86,12,Standard,4919.38,26.69,27 Years and 8 Months,No,144.5,590.1,Low_spent_Medium_value_payments,1346.67,Poor
170,7528,7,43,Architect,153423.62,9576.32,9,6,25,4,2,18,14.56,13,Good,3547.23,22.03,17 Years and 3 Months,NM,1328.4,1932.77,High_spent_Large_value_payments,393.97,Good
171,6249,4,62,Engineer,97088.41,2100.03,5,7,5,3,7,3,28.96,4,Standard,3151.92,34.22,25 Years and 2 Months,No,1344.85,799.67,Low_spent_Small_value_payments,1010.52,Standard
172,6172,7,45,Doctor,144204.53,2406.86,9,7,33,3,23,5,27.45,9,Standard,931.97,29.72,22 Years and 10 Months,No,168.9,420.72,High_spent_Medium_value_payments,227.5,Standard
173,2707,1,63,Architect,40490.07,2339.9,5,7,22,8,7,0,26.4,12,Bad,2640.27,32.78,3 Years and 3 Months,NM,1324.95,656.88,Low_spent_Medium_value_payments,128.39,Poor
174,6791,3,35,Doctor,107447.9,11085.87,7,0,25,8,52,3,-0.33,7,Good,2517.79,20.26,16 Years and 9 Months,No,858.81,955.5,High_spent_Large_value_payments,1397.74,Standard
175,6535,3,61,Writer,177253.81,2812.36,1,6,29,8,57,24,5.31,11,Good,1793.24,41.64,12 Years and 2 Months,No,1298.45,143.69,High_spent_Small_value_payments,1293.43,Standard
176,5931,2,53,Developer,59462.93,7441.8,9,1,30,4,41,6,9.36,13,Standard,780.56,26.02,20 Years and 4 Months,No,941.67,609.99,Low_spent_Large_value_payments,752.11,Standard
177,4510,5,59,Entrepreneur,145039.9,5869.14,1,9,30,4,32,10,24.12,13,Good,1835.65,31.05,3 Years and 6 Months,No,1375.37,286.4,High_spent_Small_value_payments,207.48,Standard
178,1202,1,46,Architect,93381.33,8617.16,4,3,31,1,34,5,25.49,14,Good,3045.52,32.07,9 Years and 9 Months,No,689.75,180.62,Low_spent_Large_value_payments,394.98,Standard
179,5218,2,34,Developer,16766.97,10831.97,7,4,34,5,-5,4,21.3,13,Good,2436.75,21.99,3 Years and 6 Months,No,1497.27,1817.99,High_spent_Medium_value_payments,851.07,Standard
180,9958,7,21,Lawyer,139713.3,10523.06,9,0,28,1,-4,11,11.53,1,Bad,2850.22,30.97,21 Years and 5 Months,No,1286.29,568.29,Low_spent_Medium_value_payments,977.77,Poor
181,5389,4,61,Scientist,38656.75,8120.38,1,3,10,4,23,1,0.67,6,Bad,2860.09,47.0,20 Years and 10 Months,No,944.03,418.27,Low_spent_Medium_value_payments,1035.91,Poor
182,3327,5,62,Architect,117350.51,7393.56,6,3,4,4,1,17,-3.77,13,Bad,1223.37,46.8,15 Years and 7 Months,No,588.01,1400.7,Low_spent_Medium_value_payments,1121.72,Poor
183,9004,1,46,Doctor,24562.91,,5,8,33,3,51,21,19.48,0,Good,554.88,20.74,24 Years and 11 Months,No,923.62,114.9,Low_spent_Large_value_payments,314.81,Poor
184,3931,3,21,Scientist,170967.46,13039.12,3,8,17,4,49,8,29.8,6,Bad,2608.76,20.89,24 Years and 5 Months,Yes,1093.45,1946.48,High_spent_Medium_value_payments,444.38,Standard
185,8777,7,27,Accountant,59593.06,5498.1,2,9,11,6,30,13,7.09,14,Good,4461.86,37.82,4 Years and 0 Months,Yes,514.02,1970.0,Low_spent_Large_value_payments,18.93,Standard
186,1197,1,42,Entrepreneur,48499.0,4482.99,1,0,7,1,1,11,14.91,5,Bad,4976.83,26.14,14 Years and 2 Months,Yes,811.42,1529.79,Low_spent_Medium_value_payments,110.98,Poor
187,8125,3,48,Architect,31953.19,11355.08,2,7,17,0,4,8,23.37,3,Standard,3929.5,46.96,7 Years and 10 Months,No,1335.3,1974.05,High_spent_Medium_value_payments,464.24,Standard
188,2930,8,20,Architect,170820.37,5908.64,4,3,28,3,33,0,1.53,2,Good,1105.58,34.49,0 Years and 0 Months,NM,1428.51,512.23,Low_spent_Large_value_payments,278.67,Good
189,7287,5,64,Manager,131023.64,12827.38,6,3,17,6,52,6,24.03,8,Standard,3151.62,29.77,11 Years and 7 Months,NM,927.23,509.26,High_spent_Small_value_payments,738.81,Poor
190,9800,8,19,Scientist,136082.35,5456.02,5,4,10,0,34,6,16.89,5,Standard,1194.33,48.6,26 Years and 6 Months,Yes,225.02,1737.88,Low_spent_Medium_value_payments,1272.99,Good
191,5282,8,42,Architect,94898.78,10767.62,4,1,26,3,8,9,14.94,13,Standard,2882.26,29.54,17 Years and 5 Months,No,1150.92,1215.01,High_spent_Medium_value_payments,1084.48,Standard
192,3511,3,66,Lawyer,90703.72,1440.55,8,0,6,5,-5,1,21.68,5,Bad,2403.44,29.62,12 Years and 8 Months,NM,371.48,1446.17,High_spent_Medium_value_payments,1131.87,Standard
193,1659,4,23,Writer,28703.61,6274.99,7,4,17,5,11,3,3.43,12,Bad,1907.78,23.99,23 Years and 5 Months,NM,97.44,27.63,Low_spent_Small_value_payments,900.38,Poor
194,3811,7,43,Scientist,105172.99,5673.87,4,6,16,0,43,7,16.52,0,Standard,3208.2,26.67,17 Years and 10 Months,No,556.44,927.72,High_spent_Medium_value_payments,1050.66,Poor
195,8098,6,25,Writer,51975.8,12396.84,5,9,26,6,10,21,3.41,4,Standard,4288.56,42.81,2 Years and 2 Months,No,403.19,556.69,High_spent_Small_value_payments,270.0,Poor
196,7546,3,52,Mechanic,176114.71,14532.19,5,8,4,4,1,13,1.28,14,Standard,1687.38,42.79,13 Years and 8 Months,Yes,772.17,307.97,Low_spent_Small_value_payments,828.69,Standard
197,2986,4,44,Doctor,145418.76,7344.51,3,1,20,5,9,12,16.82,11,Bad,2431.27,31.6,15 Years and 8 Months,No,3.51,1037.58,Low_spent_Medium_value_payments,855.89,Standard
198,9338,6,42,Accountant,80208.65,12512.68,9,7,11,0,15,15,4.42,6,Standard,2279.12,30.48,4 Years and 10 Months,Yes,1019.49,553.77,Low_spent_Small_value_payments,943.07,Standard
199,3911,7,35,Manager,35728.01,10735.66,5,6,23,6,53,6,20.0,13,Standard,1246.12,32.55,20 Years and 7 Months,No,662.52,1086.82,Low_spent_Medium_value_payments,1168.92,Standard
200,2734,8,18,Lawyer,143506.39,14536.88,2,1,33,3,42,9,13.01,3,Good,2105.56,29.03,28 Years and 2 Months,No,389.2,156.4,Low_spent_Medium_value_payments,1416.0,Standard
201,2843,5,65,Accountant,30749.14,12317.74,4,4,31,2,44,10,19.32,11,Standard,107.92,38.23,8 Years and 4 Months,NM,406.8,1595.43,High_spent_Small_value_payments,1067.58,Poor
202,9680,5,56,Manager,42186.74,1900.19,4,6,7,3,4,10,26.21,13,Good,2587.16,45.1,8 Years and 9 Months,No,63.46,1899.12,High_spent_Large_value_payments,1383.85,Standard
203,3976,7,20,Developer,45958.49,10928.6,5,2,22,8,46,5,-0.16,1,Good,3603.96,20.28,8 Years and 11 Months,Yes,333.92,1258.8,High_spent_Small_value_payments,824.88,Poor
204,2959,7,21,Accountant,104671.41,8404.1,8,1,5,4,24,24,-2.66,14,Good,1838.06,48.08,11 Years and 10 Months,No,177.8,285.57,Low_spent_Small_value_payments,434.01,Poor
205,6759,1,58,Developer,143799.63,1033.39,5,5,1,4,28,11,9.0,12,Bad,3732.87,23.54,19 Years and 1 Months,Yes,654.8,1498.15,High_spent_Medium_value_payments,987.8,Poor
206,7694,4,54,Entrepreneur,63433.53,4368.64,1,9,6,7,59,9,20.08,8,Standard,3753.28,46.99,6 Years and 0 Months,NM,741.38,1756.74,High_spent_Medium_value_payments,1471.4,Poor
207,3385,8,68,Accountant,24393.87,13888.92,2,5,4,6,54,8,26.02,5,Standard,4920.58,27.01,6 Years and 0 Months,NM,1235.26,732.95,High_spent_Small_value_payments,1064.56,Poor
208,5736,4,32,Teacher,88971.54,13950.07,3,3,30,2,2,21,-3.78,8,Good,2729.72,47.51,13 Years and 4 Months,Yes,848.6,1027.54,High_spent_Small_value_payments,1453.52,Poor
209,2802,7,25,Doctor,137178.74,12143.68,3,0,30,0,59,5,22.75,7,Good,2020.32,43.62,12 Years and 0 Months,Yes,881.0,127.37,High_spent_Small_value_payments,33.59,Standard
210,9155,2,55,Engineer,47682.85,14741.27,6,4,17,1,51,8,-2.36,14,Good,3197.62,28.08,7 Years and 0 Months,NM,145.91,1095.36,Low_spent_Medium_value_payments,387.54,Poor
211,9120,2,67,Manager,47387.17,12252.94,9,0,24,2,39,24,15.32,0,Good,3132.88,20.85,29 Years and 5 Months,No,525.93,94.94,Low_spent_Small_value_payments,410.41,Poor
212,7616,6,36,Lawyer,171028.59,944.9,1,7,31,0,43,2,7.04,1,Standard,4936.71,41.48,16 Years and 1 Months,No,1194.77,704.2,Low_spent_Large_value_payments,640.2,Poor
213,6534,6,64,Scientist,172206.13,4887.25,6,1,28,0,56,6,-4.38,1,Standard,3538.47,44.65,12 Years and 3 Months,No,876.38,556.59,High_spent_Medium_value_payments,46.18,Poor
214,5061,2,43,Entrepreneur,178379.17,1234.86,9,8,4,7,33,2,-1.6,12,Good,1532.9,40.39,28 Years and 11 Months,No,562.98,365.87,Low_spent_Large_value_payments,1371.38,Good
215,1262,7,56,Entrepreneur,147302.13,2136.33,4,8,19,7,15,19,7.38,1,Good,937.55,31.45,7 Years and 2 Months,No,646.55,1706.04,Low_spent_Small_value_payments,1060.61,Standard
216,7287,7,27,Accountant,41991.31,3907.54,3,2,24,1,47,24,28.38,13,Good,3963.63,23.82,23 Years and 6 Months,Yes,173.84,1206.89,High_spent_Medium_value_payments,125.92,Poor
217,9815,6,55,Accountant,46036.86,7950.53,6,5,7,7,39,7,0.42,3,Good,898.8,30.41,27 Years and 5 Months,Yes,39.36,1356.13,Low_spent_Large_value_payments,262.05,Poor
218,3049,3,31,Manager,67838.29,12834.95,6,8,9,1,22,21,4.52,6,Bad,3137.21,28.06,25 Years and 0 Months,No,216.34,984.65,High_spent_Medium_value_payments,904.66,Poor
219,6423,7,66,Developer,64082.53,13039.93,2,6,22,4,47,21,29.79,6,Standard,661.58,41.69,5 Years and 5 Months,NM,445.06,1494.96,High_spent_Small_value_payments,1362.75,Poor
220,5548,2,58,Mechanic,172609.72,9550.07,5,3,2,0,3,7,11.82,0,Standard,3593.53,24.78,25 Years and 7 Months,NM,424.76,740.23,High_spent_Large_value_payments,131.42,Standard
221,4108,4,36,Engineer,144142.58,13980.1,1,2,27,8,55,12,4.18,7,Bad,3914.47,44.59,10 Years and 5 Months,No,1054.72,882.75,High_spent_Large_value_payments,649.96,Poor
222,8158,7,47,Accountant,133081.49,7900.89,9,1,16,3,21,1,16.56,3,Good,4952.7,38.36,1 Years and 9 Months,No,240.68,166.43,Low_spent_Medium_value_payments,300.02,Standard
223,8400,8,22,Architect,41613.75,13424.31,9,9,5,1,16,13,10.26,7,Good,4771.08,34.48,2 Years and 1 Months,Yes,1138.76,639.35,Low_spent_Small_value_payments,270.51,Standard
224,4170,7,48,Teacher,164619.35,7247.73,3,9,12,0,24,4,25.04,9,Standard,3569.04,30.81,2 Years and 0 Months,NM,1063.62,211.1,High_spent_Medium_value_payments,1095.13,Standard
225,3255,3,24,Writer,150737.96,4736.6,5,0,26,5,9,12,-4.72,8,Bad,1387.65,35.22,6 Years and 4 Months,No,227.15,963.28,Low_spent_Large_value_payments,1239.74,Poor
226,2154,6,36,Teacher,37819.11,13813.06,3,9,15,7,9,22,29.89,6,Good,218.59,36.2,15 Years and 8 Months,Yes,991.0,1877.48,High_spent_Medium_value_payments,1381.72,Poor
227,5499,7,48,Engineer,158098.96,,7,0,3,3,47,12,-2.68,2,Standard,2776.21,27.11,15 Years and 6 Months,Yes,491.83,1622.05,High_spent_Medium_value_payments,1025.98,Standard
228,7295,5,69,Entrepreneur,56282.08,7948.34,1,3,9,0,17,18,13.8,11,Standard,3829.9,49.66,16 Years and 0 Months,No,159.49,874.49,High_spent_Small_value_payments,98.47,Poor
229,7197,1,56,Architect,23747.86,5469.82,5,3,28,0,10,23,19.41,2,Standard,53.12,47.29,17 Years and 6 Months,No,934.42,601.41,Low_spent_Large_value_payments,535.6,Poor
230,2648,2,41,Entrepreneur,121659.79,10212.29,6,8,25,5,59,2,14.24,4,Bad,2624.01,31.72,22 Years and 8 Months,Yes,1189.56,658.85,High_spent_Small_value_payments,662.34,Poor
231,6539,8,51,Entrepreneur,121146.79,14929.44,7,9,28,1,39,13,5.53,6,Bad,4414.44,27.62,2 Years and 2 Months,Yes,1443.67,945.31,Low_spent_Large_value_payments,413.83,Poor
232,5199,8,40,Teacher,26138.44,1162.29,3,0,21,4,1,3,24.94,13,Bad,3186.09,29.21,29 Years and 7 Months,Yes,825.28,485.65,High_spent_Small_value_payments,809.8,Poor
233,9445,8,65,Writer,64204.81,13577.84,7,3,29,1,39,9,10.06,11,Bad,3418.91,49.41,5 Years and 2 Months,No,849.67,676.28,High_spent_Large_value_payments,348.95,Poor
234,3557,5,62,Scientist,178778.46,855.75,4,2,25,8,33,5,5.52,6,Bad,2371.66,32.21,23 Years and 2 Months,Yes,694.81,984.56,Low_spent_Medium_value_payments,1349.14,Poor
235,6592,8,57,Doctor,125332.53,5972.04,6,8,30,1,44,5,21.89,8,Bad,4715.75,47.36,5 Years and 0 Months,Yes,462.89,1682.13,Low_spent_Large_value_payments,215.24,Poor
236,1098,8,23,Scientist,134112.78,3194.22,5,4,11,4,43,1,0.1,14,Standard,1873.24,21.77,3 Years and 5 Months,NM,214.65,190.74,High_spent_Medium_value_payments,639.08,Standard
237,3200,6,55,Doctor,46195.94,11554.25,4,8,19,3,42,1,2.18,0,Standard,1895.48,43.3,20 Years and 3 Months,No,450.28,809.56,High_spent_Large_value_payments,187.27,Poor
238,3961,4,58,Mechanic,23392.95,1518.67,6,9,11,0,43,18,3.85,13,Good,2588.69,42.86,9 Years and 0 Months,Yes,500.93,380.81,Low_spent_Small_value_payments,537.38,Poor
239,5973,1,53,Mechanic,57073.29,8659.49,3,5,25,8,34,2,10.22,2,Good,2929.66,39.53,19 Years and 0 Months,No,1104.4,1274.07,High_spent_Large_value_payments,727.18,Standard
240,5433,5,44,Developer,52312.73,4987.95,3,8,1,2,33,19,-4.29,0,Good,2687.13,23.63,10 Years and 9 Months,NM,193.08,1141.42,High_spent_Large_value_payments,830.85,Poor
241,3869,1,28,Mechanic,49872.5,2698.12,5,0,32,7,51,3,29.71,5,Bad,4093.16,49.44,3 Years and 2 Months,Yes,280.16,1154.53,High_spent_Large_value_payments,497.23,Poor
242,1956,2,22,Teacher,42768.23,11759.82,5,3,21,3,57,3,16.01,11,Bad,4172.56,26.38,13 Years and 6 Months,No,1458.17,1065.51,High_spent_Small_value_payments,1214.45,Poor
243,9352,6,34,Mechanic,107708.47,3887.32,9,3,13,8,50,10,28.98,9,Good,658.33,41.29,10 Years and 5 Months,NM,106.35,1467.17,High_spent_Medium_value_payments,773.12,Standard
244,6699,7,69,Entrepreneur,65777.59,3976.19,4,9,34,4,-4,2,23.26,6,Good,2980.82,42.54,5 Years and 9 Months,No,1393.99,308.12,Low_spent_Large_value_payments,1488.63,Standard
245,7944,4,24,Doctor,149458.65,4706.09,5,9,17,1,20,16,-0.3,1,Bad,4919.5,42.8,29 Years and 10 Months,NM,219.54,371.61,Low_spent_Medium_value_payments,185.29,Poor
246,5493,6,44,Scientist,41271.06,9132.09,9,5,19,7,17,8,2.32,13,Bad,2998.29,44.78,18 Years and 5 Months,No,804.91,1417.8,High_spent_Small_value_payments,275.32,Poor
247,5911,1,64,Manager,88986.6,10167.26,4,9,10,3,12,13,-3.79,8,Standard,3440.82,49.67,11 Years and 2 Months,Yes,594.33,263.55,Low_spent_Small_value_payments,1202.69,Poor
248,4987,5,32,Accountant,12321.83,1049.96,3,0,9,1,54,1,24.18,12,Good,4306.85,22.88,22 Years and 1 Months,No,600.21,1453.95,Low_spent_Medium_value_payments,831.4,Poor
249,7015,2,63,Doctor,91885.99,4234.55,7,9,11,5,-4,13,15.77,11,Bad,4333.01,34.17,13 Years and 8 Months,NM,1052.55,328.85,High_spent_Small_value_payments,540.04,Poor
250,2218,2,30,Scientist,19492.5,6919.79,7,4,31,0,43,2,2.53,4,Standard,85.95,49.25,9 Years and 1 Months,Yes,983.92,1983.15,High_spent_Medium_value_payments,615.67,Poor
251,5496,6,28,Scientist,176213.0,5514.07,8,2,2,7,32,1,28.95,2,Standard,1197.16,46.46,16 Years and 3 Months,NM,1414.56,90.26,Low_spent_Medium_value_payments,845.68,Good
252,5735,7,62,Accountant,144400.66,13355.22,4,0,24,8,25,21,20.79,13,Bad,4314.39,49.72,12 Years and 7 Months,No,1077.53,1552.83,High_spent_Small_value_payments,128.67,Poor
253,5555,5,43,Architect,93318.95,11985.46,4,5,5,6,34,21,19.69,6,Bad,3335.5,37.47,15 Years and 6 Months,No,910.55,463.92,Low_spent_Medium_value_payments,1147.69,Poor
254,9050,7,39,Entrepreneur,24719.85,9687.64,9,2,30,8,47,0,4.34,6,Standard,3158.53,40.19,5 Years and 9 Months,Yes,263.81,647.26,Low_spent_Small_value_payments,673.71,Poor
255,4446,7,45,Manager,110715.72,5600.2,7,3,17,1,58,3,5.97,0,Standard,4299.72,27.91,11 Years and 6 Months,No,714.95,1823.63,High_spent_Large_value_payments,618.77,Poor
256,2045,8,41,Architect,138989.84,10749.55,3,8,31,0,27,9,18.38,5,Bad,4032.75,33.75,14 Years and 3 Months,NM,745.75,613.2,Low_spent_Large_value_payments,1159.79,Poor
257,7893,5,46,Architect,42421.93,12779.66,9,1,2,6,52,14,15.77,14,Good,3756.75,20.63,23 Years and 11 Months,Yes,958.3,754.06,Low_spent_Large_value_payments,853.79,Poor
258,2693,1,26,Scientist,106595.42,9246.59,5,0,16,3,44,20,17.65,2,Good,236.76,41.59,19 Years and 9 Months,NM,549.08,364.41,High_spent_Small_value_payments,1131.23,Standard
259,4436,6,59,Writer,148415.85,11939.35,4,9,21,7,58,11,25.76,14,Good,3908.27,47.78,7 Years and 10 Months,Yes,218.07,154.35,Low_spent_Medium_value_payments,1392.95,Poor
260,9754,6,21,Lawyer,140602.12,11437.29,1,5,30,2,-3,5,0.61,6,Good,1003.05,23.36,13 Years and 4 Months,Yes,1317.71,215.97,Low_spent_Small_value_payments,1418.76,Good
261,6895,8,66,Doctor,146508.64,,9,0,1,6,55,20,-0.93,4,Good,130.04,33.63,28 Years and 8 Months,Yes,48.62,1187.32,Low_spent_Large_value_payments,643.9,Standard
262,4354,3,63,Teacher,159484.98,5233.0,6,0,14,6,4,2,14.76,14,Good,2459.45,38.7,6 Years and 9 Months,No,202.43,93.62,Low_spent_Large_value_payments,104.27,Standard
263,1225,6,35,Entrepreneur,169405.96,11390.11,2,6,16,8,45,2,12.51,3,Good,4711.8,38.97,28 Years and 9 Months,No,684.23,451.37,Low_spent_Large_value_payments,18.74,Standard
264,5893,2,60,Architect,78938.6,3736.51,7,1,9,3,24,18,9.1,12,Bad,4432.27,29.2,21 Years and 1 Months,Yes,1333.2,787.02,Low_spent_Medium_value_payments,1057.85,Poor
265,8022,1,33,Mechanic,106690.75,11868.73,3,3,8,0,19,21,26.66,9,Standard,4910.29,20.59,21 Years and 11 Months,Yes,153.8,217.0,High_spent_Medium_value_payments,122.32,Poor
266,6600,5,50,Teacher,144412.12,12224.56,6,3,9,6,37,19,14.54,6,Standard,1232.66,46.63,16 Years and 1 Months,No,1106.47,1496.62,Low_spent_Medium_value_payments,585.29,Poor
267,8996,6,46,Engineer,128513.77,12474.46,8,1,34,5,58,3,14.85,12,Standard,3476.96,22.75,13 Years and 4 Months,No,429.78,1942.94,Low_spent_Medium_value_payments,993.4,Poor
268,8683,1,56,Entrepreneur,179238.44,7515.41,3,5,33,0,53,18,7.83,12,Standard,279.23,25.33,28 Years and 6 Months,NM,113.89,1789.95,High_spent_Medium_value_payments,1497.58,Poor
